Date,TATA POWER,GOLD,PETROL,CURRENCY
2009-12-09,131.5945587158203,51.7400016784668,72.79000091552734,46.52799987792969
2009-12-10,131.46429443359375,51.689998626708984,72.4000015258789,46.518001556396484
2009-12-11,131.3098907470703,51.18000030517578,72.83000183105469,46.472999572753906
2009-12-14,130.0264129638672,51.56999969482422,69.69000244140625,46.667999267578125
2009-12-15,127.8551254272461,50.59000015258789,69.16999816894531,46.71799850463867
2009-12-16,127.7972183227539,50.709999084472656,68.43000030517578,46.5880012512207
2009-12-17,127.17478942871094,47.630001068115234,68.22000122070312,46.86800003051758
2009-12-18,127.23751068115234,48.2599983215332,68.20999908447266,46.702999114990234
2009-12-21,127.0734634399414,46.97999954223633,68.51000213623047,46.81800079345703
2009-12-22,127.51254272460938,46.75,68.56999969482422,46.79800033569336
2009-12-23,129.25439453125,48.040000915527344,68.26000213623047,46.75
2009-12-24,130.63436889648438,47.97999954223633,68.66000366210938,46.650001525878906
2009-12-29,130.51856994628906,47.7599983215332,68.83999633789062,46.560001373291016
2009-12-30,131.16995239257812,47.59000015258789,68.7699966430664,46.5
2009-12-31,133.3123016357422,47.310001373291016,68.19000244140625,46.400001525878906
2010-01-04,134.07948303222656,48.45000076293945,69.1500015258789,46.28799819946289
2010-01-05,136.0336456298828,48.58000183105469,69.41999816894531,46.119998931884766
2010-01-06,142.3448486328125,49.61000061035156,70.0199966430664,45.720001220703125
2010-01-07,142.9335174560547,49.290000915527344,69.80000305175781,45.6879997253418
2010-01-08,142.85630798339844,49.619998931884766,69.5199966430664,45.518001556396484
2010-01-11,142.82254028320312,50.18000030517578,70.30000305175781,45.358001708984375
2010-01-12,143.70069885253906,48.52000045776367,69.94999694824219,45.61800003051758
2010-01-13,143.77308654785156,48.75,69.66999816894531,45.487998962402344
2010-01-14,140.54510498046875,48.41999816894531,69.68000030517578,45.5629997253418
2010-01-15,140.56439208984375,47.61000061035156,69.11000061035156,45.803001403808594
2010-01-19,136.95040893554688,48.439998626708984,69.2699966430664,45.847999572753906
2010-01-20,137.13375854492188,46.40999984741211,68.02999877929688,46.11800003051758
2010-01-21,130.9238739013672,44.439998626708984,66.69999694824219,46.108001708984375
2010-01-22,128.7381134033203,44.43000030517578,66.0999984741211,46.222999572753906
2010-01-25,127.32918548583984,44.130001068115234,65.8499984741211,46.077999114990234
2010-01-27,126.58612823486328,44.189998626708984,65.54000091552734,46.31800079345703
2010-01-28,127.71037292480469,43.9900016784668,64.95999908447266,46.347999572753906
2010-01-29,125.92508697509766,42.86000061035156,64.43000030517578,46.097999572753906
2010-02-01,124.7960205078125,45.540000915527344,66.18000030517578,46.28799819946289
2010-02-02,123.91785430908203,45.27000045776367,66.95999908447266,46.099998474121094
2010-02-03,125.34125518798828,45.869998931884766,66.5999984741211,45.900001525878906
2010-02-04,123.27611541748047,43.540000915527344,64.72000122070312,46.209999084472656
2010-02-05,124.05777740478516,46.22999954223633,64.80000305175781,46.619998931884766
2010-02-08,123.9998779296875,44.40999984741211,64.3499984741211,46.709999084472656
2010-02-09,125.47635650634766,45.81999969482422,65.19999694824219,46.38999938964844
2010-02-10,123.0493392944336,45.33000183105469,64.8499984741211,46.37799835205078
2010-02-11,122.17117309570312,46.7599983215332,65.23999786376953,46.400001525878906
2010-02-16,119.3388442993164,47.41999816894531,66.27999877929688,45.97999954223633
2010-02-17,121.82376861572266,47.2400016784668,65.76000213623047,46.007999420166016
2010-02-18,120.91182708740234,48.40999984741211,65.95999908447266,46.13999938964844
2010-02-19,119.6958999633789,48.540000915527344,65.87000274658203,46.18000030517578
2010-02-22,121.07105255126953,47.72999954223633,65.4000015258789,46.099998474121094
2010-02-23,120.7960205078125,46.58000183105469,64.94000244140625,46.268001556396484
2010-02-24,121.38468170166016,46.47999954223633,65.55000305175781,46.28799819946289
2010-02-25,122.49445343017578,49.02000045776367,65.13999938964844,46.29999923706055
2010-02-26,117.07106018066406,49.279998779296875,65.0,45.900001525878906
2010-03-02,123.00108337402344,51.70000076293945,65.48999786376953,46.02799987792969
2010-03-03,128.8056640625,51.939998626708984,65.43000030517578,45.54999923706055
2010-03-04,129.1868438720703,50.86000061035156,65.4000015258789,45.66999816894531
2010-03-05,128.4727325439453,51.54999923706055,66.47000122070312,45.45000076293945
2010-03-08,129.9009552001953,51.060001373291016,66.4800033569336,45.400001525878906
2010-03-09,128.41000366210938,51.16999816894531,66.77999877929688,45.54999923706055
2010-03-10,129.58250427246094,50.27000045776367,67.22000122070312,45.310001373291016
2010-03-11,128.2073516845703,50.41999816894531,67.22000122070312,45.45000076293945
2010-03-12,130.49444580078125,50.040000915527344,66.80000305175781,45.49800109863281
2010-03-15,131.13136291503906,49.72999954223633,66.30000305175781,45.55799865722656
2010-03-16,133.6259307861328,51.34000015258789,66.56999969482422,45.38999938964844
2010-03-17,131.51736450195312,51.22999954223633,67.36000061035156,45.279998779296875
2010-03-18,129.6790008544922,51.27000045776367,67.38999938964844,45.38999938964844
2010-03-19,131.17478942871094,50.7599983215332,67.04000091552734,45.25
2010-03-22,128.94558715820312,51.400001525878906,66.97000122070312,45.470001220703125
2010-03-23,130.85150146484375,51.45000076293945,66.94999694824219,45.400001525878906
2010-03-25,130.36898803710938,48.349998474121094,66.30000305175781,45.487998962402344
2010-03-26,131.67176818847656,49.380001068115234,66.54000091552734,45.11000061035156
2010-03-29,131.94679260253906,50.369998931884766,67.30000305175781,44.79999923706055
2010-03-30,132.50167846679688,50.7400016784668,67.05000305175781,44.939998626708984
2010-03-31,132.55958557128906,50.93000030517578,66.9800033569336,44.79999923706055
2010-04-01,130.7646484375,52.90999984741211,67.61000061035156,44.599998474121094
2010-04-05,133.57284545898438,53.810001373291016,68.19000244140625,44.36000061035156
2010-04-06,132.18804931640625,53.27000045776367,67.9000015258789,44.34000015258789
2010-04-07,133.2447509765625,54.09000015258789,67.33999633789062,44.400001525878906
2010-04-08,132.3328094482422,53.900001525878906,67.86000061035156,44.34000015258789
2010-04-09,131.9033660888672,54.209999084472656,68.76000213623047,44.119998931884766
2010-04-12,129.79481506347656,53.54999923706055,68.70999908447266,44.34000015258789
2010-04-13,129.35572814941406,53.779998779296875,68.66000366210938,44.577999114990234
2010-04-15,128.81048583984375,53.029998779296875,68.26000213623047,44.290000915527344
2010-04-16,127.86959838867188,52.150001525878906,67.93000030517578,44.31800079345703
2010-04-19,126.8080825805664,52.220001220703125,68.2300033569336,44.72800064086914
2010-04-20,126.67780303955078,51.529998779296875,68.97000122070312,44.38999938964844
2010-04-21,127.81652069091797,51.90999984741211,68.91999816894531,44.400001525878906
2010-04-22,129.21096801757812,52.439998626708984,68.55999755859375,44.439998626708984
2010-04-23,131.4546356201172,53.099998474121094,69.23999786376953,44.290000915527344
2010-04-26,132.0674285888672,53.189998626708984,69.29000091552734,44.25
2010-04-27,132.2073516845703,53.2599983215332,68.2699966430664,44.45000076293945
2010-04-28,128.58370971679688,54.77000045776367,69.19000244140625,44.5
2010-04-29,131.3098907470703,55.79999923706055,68.66000366210938,44.45000076293945
2010-04-30,131.0445098876953,56.08000183105469,67.7699966430664,44.25
2010-05-03,129.3943328857422,54.93000030517578,67.83999633789062,44.400001525878906
2010-05-04,127.2857666015625,54.279998779296875,66.47000122070312,44.54999923706055
2010-05-05,127.41121673583984,53.52000045776367,66.16999816894531,44.849998474121094
2010-05-06,125.72726440429688,54.63999938964844,63.88999938964844,45.459999084472656
2010-05-07,123.80687713623047,53.38999938964844,63.70000076293945,45.417999267578125
2010-05-10,128.92628479003906,55.4900016784668,65.2300033569336,44.76300048828125
2010-05-11,128.49685668945312,58.20000076293945,64.45999908447266,44.9900016784668
2010-05-12,130.33522033691406,58.709999084472656,64.91000366210938,44.95000076293945
2010-05-13,130.50408935546875,57.130001068115234,64.73999786376953,44.939998626708984
2010-05-14,128.84426879882812,57.68000030517578,63.599998474121094,45.25
2010-05-17,127.35331726074219,57.040000915527344,63.27000045776367,45.52799987792969
2010-05-18,125.6934814453125,56.060001373291016,62.790000915527344,45.560001373291016
2010-05-19,125.64523315429688,54.5099983215332,62.45000076293945,46.27299880981445
2010-05-20,124.42448425292969,52.06999969482422,60.33000183105469,46.7400016784668
2010-05-21,121.54873657226562,52.34000015258789,60.880001068115234,46.917999267578125
2010-05-24,120.08673858642578,52.34000015258789,60.189998626708984,46.810001373291016
2010-05-25,116.18324279785156,53.540000915527344,59.709999084472656,47.47999954223633
2010-05-26,118.50410461425781,53.15999984741211,59.310001373291016,47.099998474121094
2010-05-27,120.26043701171875,54.93000030517578,61.459999084472656,46.720001220703125
2010-05-28,122.61508178710938,53.81999969482422,60.459999084472656,46.29999923706055
2010-06-01,121.153076171875,54.63999938964844,59.25,47.08300018310547
2010-06-02,119.77310180664062,55.709999084472656,60.77000045776367,46.79999923706055
2010-06-03,120.1108627319336,54.31999969482422,61.560001373291016,46.5
2010-06-04,119.54150390625,53.720001220703125,59.529998779296875,46.86000061035156
2010-06-07,117.92509460449219,55.15999984741211,59.29999923706055,46.790000915527344
2010-06-08,119.99505615234375,56.45000076293945,61.2400016784668,46.83000183105469
2010-06-09,116.95525360107422,55.70000076293945,60.029998779296875,46.810001373291016
2010-06-10,118.64885711669922,56.11000061035156,61.88999938964844,46.75
2010-06-11,119.6862564086914,56.25,61.86000061035156,46.75
2010-06-14,120.96490478515625,54.939998626708984,61.369998931884766,46.400001525878906
2010-06-15,121.67901611328125,56.33000183105469,62.5099983215332,46.400001525878906
2010-06-16,121.235107421875,58.33000183105469,62.5099983215332,46.40999984741211
2010-06-17,121.69831085205078,59.68000030517578,62.599998474121094,46.09000015258789
2010-06-18,122.55718231201172,61.25,63.099998474121094,46.0099983215332
2010-06-21,126.98178100585938,59.47999954223633,63.130001068115234,45.65999984741211
2010-06-22,127.54149627685547,59.52000045776367,61.939998626708984,46.02000045776367
2010-06-23,127.48358917236328,59.08000183105469,61.099998474121094,46.150001525878906
2010-06-24,127.28093719482422,58.95000076293945,60.06999969482422,46.2599983215332
2010-06-25,126.40760040283203,61.66999816894531,59.099998474121094,46.150001525878906
2010-06-28,128.6995086669922,61.459999084472656,58.470001220703125,46.099998474121094
2010-06-29,125.73690795898438,61.150001525878906,57.290000915527344,46.40999984741211
2010-06-30,126.25801849365234,61.7400016784668,57.06999969482422,46.400001525878906
2010-07-01,126.40760040283203,58.9900016784668,56.61000061035156,46.40999984741211
2010-07-02,126.46549987792969,58.7599983215332,56.56999969482422,46.560001373291016
2010-07-06,126.82255554199219,58.619998931884766,57.459999084472656,46.599998474121094
2010-07-07,125.92991638183594,59.9900016784668,58.43000030517578,46.95000076293945
2010-07-08,126.06501770019531,60.34000015258789,58.810001373291016,46.650001525878906
2010-07-09,126.98661041259766,61.93000030517578,58.779998779296875,46.52000045776367
2010-07-12,127.03485870361328,61.58000183105469,58.939998626708984,46.65999984741211
2010-07-13,127.9178466796875,61.68000030517578,59.41999816894531,46.40999984741211
2010-07-14,128.02882385253906,61.720001220703125,59.2599983215332,46.599998474121094
2010-07-15,129.50531005859375,60.70000076293945,59.27000045776367,46.45000076293945
2010-07-16,128.8201446533203,58.900001525878906,57.959999084472656,46.70000076293945
2010-07-19,128.5547637939453,58.02000045776367,58.43000030517578,46.09000015258789
2010-07-20,128.19288635253906,58.9900016784668,58.95000076293945,47.25
2010-07-21,128.88287353515625,58.16999816894531,58.16999816894531,47.06999969482422
2010-07-22,128.33763122558594,59.0099983215332,59.380001068115234,47.040000915527344
2010-07-23,127.74897003173828,59.04999923706055,59.720001220703125,46.88999938964844
2010-07-26,127.92749786376953,58.099998474121094,60.38999938964844,47.042999267578125
2010-07-27,127.92267608642578,55.779998779296875,60.810001373291016,46.64799880981445
2010-07-28,129.11447143554688,55.400001525878906,60.90999984741211,46.689998626708984
2010-07-29,128.28456115722656,55.720001220703125,60.34000015258789,46.459999084472656
2010-07-30,127.47394561767578,55.900001525878906,59.68000030517578,46.36000061035156
2010-08-02,127.93714904785156,55.599998474121094,61.939998626708984,46.0880012512207
2010-08-03,128.20252990722656,55.470001220703125,62.720001220703125,46.12799835205078
2010-08-04,128.6995086669922,56.25,62.720001220703125,46.12799835205078
2010-08-05,127.99022674560547,56.709999084472656,62.709999084472656,46.0
2010-08-06,127.71037292480469,57.040000915527344,61.970001220703125,46.055999755859375
2010-08-09,127.96127319335938,57.2400016784668,62.45000076293945,45.95800018310547
2010-08-10,128.32798767089844,57.400001525878906,61.93000030517578,46.077999114990234
2010-08-11,128.77671813964844,56.040000915527344,60.38999938964844,46.310001373291016
2010-08-12,128.33763122558594,57.75,60.22999954223633,46.59000015258789
2010-08-13,128.04330444335938,56.720001220703125,59.90999984741211,46.709999084472656
2010-08-16,126.90940856933594,57.709999084472656,59.880001068115234,46.62799835205078
2010-08-17,126.52822875976562,58.380001068115234,60.81999969482422,46.68299865722656
2010-08-18,126.79843139648438,59.4900016784668,60.150001525878906,46.608001708984375
2010-08-19,125.60663604736328,58.439998626708984,59.290000915527344,46.53799819946289
2010-08-20,124.46791076660156,58.02000045776367,58.88999938964844,46.358001708984375
2010-08-23,124.42448425292969,57.58000183105469,59.5,46.608001708984375
2010-08-24,123.4691162109375,57.119998931884766,58.939998626708984,46.5629997253418
2010-08-25,121.1434326171875,58.7400016784668,58.90999984741211,46.858001708984375
2010-08-26,122.68745422363281,59.439998626708984,58.47999954223633,46.87300109863281
2010-08-27,119.45465087890625,59.95000076293945,59.79999923706055,46.78799819946289
2010-08-30,118.76948547363281,59.91999816894531,59.0,46.803001403808594
2010-08-31,117.96369934082031,61.31999969482422,59.11000061035156,46.87300109863281
2010-09-01,119.56562805175781,60.31999969482422,60.90999984741211,47.02799987792969
2010-09-02,121.66453552246094,61.529998779296875,61.060001373291016,46.650001525878906
2010-09-03,120.68504333496094,60.869998931884766,61.31999969482422,46.599998474121094
2010-09-07,122.56682586669922,62.06999969482422,60.54999923706055,46.51300048828125
2010-09-08,122.94801330566406,61.56999969482422,60.75,46.65999984741211
2010-09-09,121.58251190185547,60.220001220703125,61.04999923706055,46.518001556396484
2010-09-13,123.05416107177734,60.41999816894531,61.0,46.28300094604492
2010-09-14,122.01676940917969,62.849998474121094,61.0099983215332,46.22999954223633
2010-09-15,122.43172454833984,62.900001525878906,61.0,46.13999938964844
2010-09-16,122.23872375488281,63.18000030517578,60.970001220703125,46.20000076293945
2010-09-17,122.03607177734375,63.0099983215332,60.779998779296875,46.099998474121094
2010-09-20,121.99746704101562,63.27000045776367,61.54999923706055,45.87799835205078
2010-09-21,125.90096282958984,64.12999725341797,61.540000915527344,45.619998931884766
2010-09-22,126.8997573852539,64.94000244140625,61.45000076293945,45.58000183105469
2010-09-23,127.20856475830078,63.849998474121094,61.150001525878906,45.55799865722656
2010-09-24,128.2411346435547,63.400001525878906,61.75,45.45000076293945
2010-09-27,129.65487670898438,62.650001525878906,61.709999084472656,45.2400016784668
2010-09-28,130.15187072753906,64.2300033569336,62.060001373291016,44.93000030517578
2010-09-29,130.39794921875,63.900001525878906,61.59000015258789,45.04999923706055
2010-09-30,130.7791290283203,62.810001373291016,61.790000915527344,44.689998626708984
2010-10-01,134.23870849609375,63.68000030517578,62.540000915527344,44.5629997253418
2010-10-04,133.61627197265625,62.7400016784668,62.189998626708984,44.41299819946289
2010-10-05,134.9624786376953,63.66999816894531,63.2599983215332,44.45000076293945
2010-10-06,135.41603088378906,64.72000122070312,63.939998626708984,44.400001525878906
2010-10-07,138.79359436035156,63.029998779296875,63.849998474121094,44.189998626708984
2010-10-08,137.5969696044922,62.88999938964844,64.37999725341797,44.20000076293945
2010-10-11,137.2881622314453,62.540000915527344,64.55000305175781,44.40800094604492
2010-10-12,136.58853149414062,62.0,64.69999694824219,44.36000061035156
2010-10-13,138.36416625976562,63.18000030517578,65.04000091552734,44.5
2010-10-14,138.1373748779297,62.540000915527344,65.30000305175781,44.34000015258789
2010-10-15,137.9926300048828,61.880001068115234,65.19000244140625,44.06800079345703
2010-10-18,134.62472534179688,62.4900016784668,66.27999877929688,44.15800094604492
2010-10-19,132.68020629882812,59.93000030517578,65.12000274658203,44.16999816894531
2010-10-20,134.28695678710938,60.47999954223633,66.01000213623047,44.33000183105469
2010-10-21,138.23388671875,59.220001220703125,66.31999969482422,44.20000076293945
2010-10-22,137.83340454101562,59.369998931884766,66.33999633789062,44.20000076293945
2010-10-25,136.41482543945312,59.369998931884766,66.19999694824219,44.52799987792969
2010-10-26,136.34727478027344,59.459999084472656,66.52999877929688,44.25
2010-10-27,135.44981384277344,58.400001525878906,65.66999816894531,44.400001525878906
2010-10-28,136.35691833496094,59.810001373291016,66.22000122070312,44.41999816894531
2010-10-29,134.8466796875,60.86000061035156,66.48999786376953,44.41999816894531
2010-11-01,135.55113220214844,61.22999954223633,66.94999694824219,44.448001861572266
2010-11-02,133.47634887695312,59.88999938964844,67.83999633789062,44.34000015258789
2010-11-03,133.18202209472656,59.11000061035156,67.97000122070312,44.20000076293945
2010-11-04,134.91905212402344,61.52000045776367,69.37999725341797,44.25
2010-11-08,134.4413604736328,62.630001068115234,70.31999969482422,43.900001525878906
2010-11-09,133.4136199951172,60.5099983215332,70.62999725341797,44.29999923706055
2010-11-10,132.91664123535156,62.310001373291016,71.12999725341797,44.189998626708984
2010-11-11,134.88526916503906,63.02000045776367,71.83000183105469,44.2599983215332
2010-11-12,132.7815399169922,61.54999923706055,70.98999786376953,44.2400016784668
2010-11-15,134.12290954589844,60.65999984741211,70.4800033569336,44.77799987792969
2010-11-16,129.7996368408203,59.38999938964844,68.94000244140625,45.11000061035156
2010-11-18,127.59939575195312,60.349998474121094,70.30999755859375,45.108001708984375
2010-11-19,126.61507415771484,60.34000015258789,70.54000091552734,45.150001525878906
2010-11-22,130.0601806640625,60.939998626708984,70.19000244140625,45.26300048828125
2010-11-23,125.36055755615234,60.59000015258789,68.9800033569336,45.29999923706055
2010-11-24,124.4100112915039,59.939998626708984,69.87999725341797,45.540000915527344
2010-11-26,124.50651550292969,58.540000915527344,69.2300033569336,45.55799865722656
2010-11-29,126.0408935546875,58.09000015258789,69.44999694824219,45.709999084472656
2010-11-30,124.82014465332031,58.83000183105469,69.55999755859375,45.79999923706055
2010-12-01,126.90940856933594,59.650001525878906,71.33000183105469,45.77000045776367
2010-12-02,125.84788513183594,60.5099983215332,71.4800033569336,45.22999954223633
2010-12-03,124.52098846435547,62.36000061035156,71.19000244140625,45.130001068115234
2010-12-06,124.67057037353516,63.45000076293945,71.30999755859375,44.91299819946289
2010-12-07,125.83341217041016,62.52000045776367,71.45999908447266,44.810001373291016
2010-12-08,125.04209899902344,60.83000183105469,71.8499984741211,44.5
2010-12-09,123.54149627685547,60.2599983215332,72.0,45.0
2010-12-10,123.75862884521484,61.41999816894531,72.18000030517578,45.04999923706055
2010-12-13,126.24354553222656,61.869998931884766,72.36000061035156,44.95000076293945
2010-12-14,126.53305053710938,61.7400016784668,72.18000030517578,44.90999984741211
2010-12-15,127.07828521728516,60.56999969482422,71.8499984741211,44.90999984741211
2010-12-16,125.20132446289062,59.900001525878906,72.22000122070312,45.25
2010-12-20,123.35331726074219,60.189998626708984,72.22000122070312,45.167999267578125
2010-12-21,123.97575378417969,60.040000915527344,72.72000122070312,45.2599983215332
2010-12-22,125.05657196044922,59.310001373291016,72.80000305175781,45.18000030517578
2010-12-23,124.4920425415039,60.08000183105469,73.19999694824219,44.95000076293945
2010-12-27,126.60060119628906,60.09000015258789,73.01000213623047,45.0099983215332
2010-12-28,128.8973388671875,61.54999923706055,73.41999816894531,45.099998474121094
2010-12-29,129.4522247314453,61.189998626708984,73.37000274658203,44.95000076293945
2010-12-30,131.74896240234375,61.08000183105469,73.36000061035156,44.91999816894531
2010-12-31,131.77792358398438,61.43000030517578,73.12000274658203,44.810001373291016
2011-01-03,132.66574096679688,61.09000015258789,74.55000305175781,44.81800079345703
2011-01-04,133.23509216308594,59.08000183105469,74.9000015258789,44.61000061035156
2011-01-05,135.1892547607422,58.15999984741211,74.69999694824219,44.900001525878906
2011-01-06,135.03485107421875,56.939998626708984,75.18000030517578,45.209999084472656
2011-01-07,134.06500244140625,56.88999938964844,75.58999633789062,45.18000030517578
2011-01-10,132.49203491210938,57.75,75.12999725341797,45.358001708984375
2011-01-11,132.2893829345703,58.209999084472656,75.69000244140625,45.310001373291016
2011-01-12,131.25680541992188,57.790000915527344,76.58000183105469,45.097999572753906
2011-01-13,130.32073974609375,56.810001373291016,76.70999908447266,44.90999984741211
2011-01-14,131.49806213378906,55.720001220703125,77.83999633789062,44.959999084472656
2011-01-18,128.5981903076172,56.560001373291016,78.70999908447266,45.439998626708984
2011-01-19,127.12653350830078,55.459999084472656,78.23999786376953,45.31999969482422
2011-01-20,128.51133728027344,55.709999084472656,77.75,45.29999923706055
2011-01-21,126.9673080444336,55.84000015258789,78.9800033569336,45.77799987792969
2011-01-24,126.79843139648438,55.16999816894531,78.58999633789062,45.5880012512207
2011-01-25,127.30506134033203,55.880001068115234,78.68000030517578,45.45000076293945
2011-01-27,125.1241226196289,55.369998931884766,79.87999725341797,45.45000076293945
2011-01-28,121.90097045898438,55.0,78.98999786376953,45.6879997253418
2011-01-31,119.9612808227539,55.06999969482422,80.68000030517578,45.8380012512207
2011-02-01,118.87081146240234,56.5099983215332,83.91000366210938,45.79999923706055
2011-02-02,117.69349670410156,55.650001525878906,83.41000366210938,45.40999984741211
2011-02-03,118.37865447998047,57.33000183105469,83.44000244140625,45.45000076293945
2011-02-04,114.28697967529297,56.970001220703125,83.27999877929688,45.560001373291016
2011-02-07,115.24234771728516,57.150001525878906,83.93000030517578,45.608001708984375
2011-02-08,116.76707458496094,58.27000045776367,82.9800033569336,45.310001373291016
2011-02-09,117.317138671875,57.880001068115234,82.55000305175781,45.150001525878906
2011-02-10,117.28336334228516,56.97999954223633,83.19999694824219,45.349998474121094
2011-02-11,115.76345825195312,56.880001068115234,82.81999969482422,45.630001068115234
2011-02-14,119.79240417480469,57.189998626708984,84.91000366210938,45.608001708984375
2011-02-15,122.4269027709961,58.040000915527344,82.97000122070312,45.349998474121094
2011-02-16,123.9612808227539,57.970001220703125,83.69000244140625,45.40999984741211
2011-02-17,124.20735931396484,58.959999084472656,83.87999725341797,45.310001373291016
2011-02-18,122.05536651611328,58.5,84.5,45.209999084472656
2011-02-22,119.38227081298828,58.15999984741211,85.44000244140625,44.917999267578125
2011-02-23,116.26044464111328,59.11000061035156,87.06999969482422,45.150001525878906
2011-02-24,114.9480209350586,54.7599983215332,85.97000122070312,45.04999923706055
2011-02-25,113.15791320800781,54.459999084472656,85.33999633789062,45.400001525878906
2011-02-28,110.99144744873047,55.27000045776367,85.52999877929688,45.25
2011-03-01,111.0927734375,56.09000015258789,84.80000305175781,45.099998474121094
2011-03-03,114.99144744873047,53.599998474121094,85.81999969482422,44.810001373291016
2011-03-04,118.12774658203125,54.27000045776367,85.08000183105469,44.849998474121094
2011-03-07,119.28577423095703,53.68000030517578,84.72000122070312,44.90299987792969
2011-03-08,118.80326080322266,53.0,84.5999984741211,44.970001220703125
2011-03-09,118.8659896850586,52.58000183105469,84.37999725341797,44.900001525878906
2011-03-10,115.8985595703125,51.4900016784668,81.37999725341797,44.869998931884766
2011-03-11,116.16876220703125,52.119998931884766,82.12000274658203,45.11000061035156
2011-03-14,120.68987274169922,52.33000183105469,82.37999725341797,45.237998962402344
2011-03-15,116.85392761230469,52.099998474121094,81.38999938964844,44.95000076293945
2011-03-16,118.39312744140625,50.38999938964844,79.30999755859375,45.15999984741211
2011-03-17,118.51858520507812,50.81999969482422,81.16000366210938,45.02000045776367
2011-03-18,118.54753112792969,50.88999938964844,80.8499984741211,45.04999923706055
2011-03-21,118.71158599853516,51.70000076293945,82.83999633789062,44.99800109863281
2011-03-22,119.85513305664062,53.16999816894531,82.55999755859375,44.90999984741211
2011-03-23,121.19168090820312,54.83000183105469,82.5999984741211,44.849998474121094
2011-03-24,122.8080825805664,54.52000045776367,82.7300033569336,44.75
2011-03-25,125.90096282958984,53.959999084472656,83.62000274658203,44.599998474121094
2011-03-28,125.69831085205078,53.27000045776367,83.47000122070312,44.69300079345703
2011-03-29,128.44378662109375,53.4900016784668,83.25,44.70000076293945
2011-03-30,127.84064483642578,54.119998931884766,84.48999786376953,44.65999984741211
2011-03-31,128.84426879882812,54.58000183105469,84.12999725341797,44.61000061035156
2011-04-01,127.12653350830078,54.369998931884766,84.68000030517578,44.45000076293945
2011-04-04,129.0806884765625,54.59000015258789,84.87000274658203,44.448001861572266
2011-04-05,126.85633087158203,56.97999954223633,85.41999816894531,44.31800079345703
2011-04-06,125.7465591430664,56.45000076293945,85.18000030517578,44.29999923706055
2011-04-07,127.36779022216797,58.290000915527344,85.76000213623047,44.04999923706055
2011-04-08,127.09758758544922,57.9900016784668,85.94999694824219,44.099998474121094
2011-04-11,127.18926239013672,56.95000076293945,85.16000366210938,44.0629997253418
2011-04-13,126.44619750976562,56.31999969482422,83.16000366210938,44.1879997253418
2011-04-18,125.75621032714844,57.869998931884766,83.0999984741211,44.27299880981445
2011-04-19,125.45223236083984,58.630001068115234,83.80000305175781,44.36000061035156
2011-04-20,128.00469970703125,58.849998474121094,85.6500015258789,44.40999984741211
2011-04-21,128.42930603027344,59.22999954223633,86.36000061035156,44.2599983215332
2011-04-25,128.41482543945312,57.790000915527344,86.22000122070312,44.268001556396484
2011-04-26,127.74414825439453,57.849998474121094,87.41999816894531,44.40999984741211
2011-04-27,126.7260513305664,58.95000076293945,87.77999877929688,44.40999984741211
2011-04-28,126.29662322998047,58.790000915527344,87.33999633789062,44.33000183105469
2011-04-29,125.87683868408203,58.61000061035156,87.9800033569336,44.29999923706055
2011-05-02,129.22544860839844,57.56999969482422,86.97000122070312,44.24800109863281
2011-05-03,128.16392517089844,56.220001220703125,85.62000274658203,44.220001220703125
2011-05-04,125.36055755615234,56.43000030517578,84.80999755859375,44.40999984741211
2011-05-05,118.81774139404297,54.689998626708984,82.62000274658203,44.31999969482422
2011-05-06,118.5716552734375,53.720001220703125,82.69000244140625,44.70000076293945
2011-05-09,121.33160400390625,54.68000030517578,83.18000030517578,44.722999572753906
2011-05-10,120.31351470947266,54.650001525878906,83.33999633789062,44.61000061035156
2011-05-11,118.18082427978516,53.40999984741211,81.12000274658203,44.61000061035156
2011-05-12,118.02642059326172,53.2599983215332,81.05000305175781,44.58000183105469
2011-05-13,118.73571014404297,52.779998779296875,80.87000274658203,44.709999084472656
2011-05-16,118.61026000976562,52.939998626708984,80.23999786376953,44.858001708984375
2011-05-17,118.97213745117188,53.529998779296875,80.41000366210938,44.959999084472656
2011-05-18,120.67057037353516,53.79999923706055,81.73999786376953,45.0099983215332
2011-05-19,117.33643341064453,54.060001373291016,82.33000183105469,44.959999084472656
2011-05-20,119.30989837646484,54.08000183105469,81.56999969482422,44.849998474121094
2011-05-23,116.85874938964844,54.27000045776367,80.66999816894531,44.99300003051758
2011-05-24,116.8394546508789,55.209999084472656,81.29000091552734,45.150001525878906
2011-05-25,114.64403533935547,55.61000061035156,81.95999908447266,45.15999984741211
2011-05-26,115.80205535888672,55.83000183105469,82.38999938964844,45.22999954223633
2011-05-27,116.32316589355469,56.38999938964844,82.62999725341797,45.189998626708984
2011-05-31,118.87081146240234,56.56999969482422,83.47000122070312,45.08300018310547
2011-06-01,120.3183364868164,55.66999816894531,82.02999877929688,44.959999084472656
2011-06-02,120.78154754638672,55.13999938964844,81.33000183105469,44.7599983215332
2011-06-03,120.60301971435547,54.75,81.18000030517578,44.7599983215332
2011-06-06,120.5595932006836,53.439998626708984,80.29000091552734,44.823001861572266
2011-06-07,119.83583068847656,52.939998626708984,80.0,44.66999816894531
2011-06-08,119.7779312133789,52.34000015258789,80.76000213623047,44.61000061035156
2011-06-09,119.08311462402344,52.91999816894531,81.18000030517578,44.65999984741211
